DIST,COUNTY,GPS_LAT,GPS_LONG,APPROACH1,APPROACH2,APPROACH3,APPROACH4
5,JEFFERSON,38.112571505,-85.7477301321,056 KY-1020,056 KY-1020,056 FAIDALE RD,056 FAIRDALE RD
5,JEFFERSON,38.2385665053,-85.7563211322,056 KY-1020,056 KY-1020,056 KENTUCKY ST,056 KENTUCKY ST
5,JEFFERSON,38.1473655144,-85.7593913679,056 KY-1020,056 KY-1020,056 ENTERPRISE DR,
5,JEFFERSON,38.1263835051,-85.7759701319,056 KY-1065,056 KY-1065,056 KY-1885,056 KY-1885
5,JEFFERSON,38.1299445052,-85.7371071319,056 KY-1065,056 KY-1065,056 GRADE LANE, 
5,JEFFERSON,38.1348131071,-85.7192605537,056 KY-1065,056 KY-1065,056 AIR COMMERCE DR,056 UPS HUB
5,JEFFERSON,38.1367165052,-85.7022951318,056 KY-1065,056 KY-1065,056 I-65 RAMP,056 SHADOWOOD ENTRANCE
5,JEFFERSON,38.1361875056,-85.6971001323,056 KY-1065,056 KY-1065,056 BRIARCLIFF ROAD,056 MINOR LN
5,JEFFERSON,38.1382045052,-85.680449132,056 KY-1065,056 KY-1065,056 NOLTEMEYER WYNDE RD, 
5,JEFFERSON,38.1380065057,-85.6751441321,056 KY-1065,056 KY-1065,056 JEFFERSON BLVD,056 KY FOOT & ANKLE CENTER
5,JEFFERSON,38.1378695053,-85.6722501316,056 KY-1065,056 KY-1065,056 BROWNFIELD SQUARE,056 DILLARDS
5,JEFFERSON,38.1377735056,-85.6694621322,056 KY-1065,056 KY-1065,056 JUDGE BLVD, 
5,JEFFERSON,38.1380019786,-85.6652578824,056 KY-1065,056 KY-1065,056 ROBBS LANE, 
5,JEFFERSON,38.1374255051,-85.6212841315,056 KY-1065,056 KY-1065,056 APPLE VALLEY RD, 
5,JEFFERSON,38.1373095051,-85.6284011315,056 KY-1065,056 KY-1065,056 VAUGHN MILL RD, 
5,JEFFERSON,38.1389735051,-85.6576081321,056 KY-1065,056 KY-1065,056 KY-2052,056 SHEPHERDSVILLE RD
5,JEFFERSON,38.1379515049,-85.6418921318,056 KY-1065,056 KY-1065,056 SMYRNA RD,056 SMYRNA PKWY
5,JEFFERSON,38.1365465054,-85.713405132,056 KY-1065,056 KY-1065,056 MINORS LN,056 MINORS LN
5,JEFFERSON,38.1507915052,-85.776352132,056 KY-1142,056 KY-1142,056 KY-1865,056 KY-1865
5,JEFFERSON,38.1528555052,-85.791094132,056 KY-1142,056 KY-1142,056 KY-1931,056 MANSLICK
5,JEFFERSON,38.0982055057,-85.8920241317,056 KY-1230,056 KY-1934,056 KY-1934, 
5,JEFFERSON,38.265464851,-85.6241110529,056 KY-1447,056 KY-1447,056 I-264 RAMPS, 
5,JEFFERSON,38.2809095053,-85.5890351316,056 KY-1447,056 KY-1447,056 HERMITAGE WAY, 
5,JEFFERSON,38.2876025058,-85.5723171314,056 KY-1447,056 KY-1447,056 KY-1747,056 KY-1747
5,JEFFERSON,38.2936665054,-85.5591331312,056 KY-1447,056 KY-1447,056 FREY HILL RD,056 SPRINGHURST BLVD
5,JEFFERSON,38.3020335056,-85.5325641312,056 KY-1447,056 KY-1447,056 MURPHY LANE,056 MURPHY LANE
5,JEFFERSON,38.2993155059,-85.5417041318,056 KY-1447,056 KY-1447,056 SPEEDWAY,056 CHAMBERLAIN LN
5,JEFFERSON,38.2601305051,-85.6413551321,056 KY-1447,056 KY-1447,056 HUBBARDS LN,056 HUBBARDS LN
5,JEFFERSON,38.2979155052,-85.5470241317,056 KY-1447,056 KY-1447,056 I-265 RAMP, 
5,JEFFERSON,38.3042285055,-85.5242871313,056 KY-1447,056 KY-1447,056 COLLINS LN,056 COLLINS LN
5,JEFFERSON,38.2860315053,-85.577606132,056 KY-1447,056 KY-1447,056 GOOSE CREEK RD,056 GOOSE CREEK RD
5,JEFFERSON,38.2865975055,-85.5749371318,056 KY-1447,056 KY-1447,056 WESTPORT PLAZA,056 ST THOMAS CHURCH
5,JEFFERSON,38.2962355056,-85.5533131313,056 KY-1447,056 KY-1447,056 INDIAN SPRINGS,056 INDIAN SPRINGS
5,JEFFERSON,38.278445505,-85.5969581322,056 KY-1447,056 KY-1447,056 LYNDON FIRE HOUS-E, 
5,JEFFERSON,38.2702355053,-85.6156931322,056 KY-1447,056 KY-1447,056 KY-2050,056 KY-2050
5,JEFFERSON,38.2663525052,-85.6222891314,056 KY-1447,056 KY-1447,056 WASHBURN AVE,056 WASHBURN AVE
5,JEFFERSON,38.116342505,-85.689489132,056 KY-1450,056 KY-1450,056 SOUTH PARK,056 SOUTH PARK
5,JEFFERSON,38.2586665052,-85.6038081318,056 KY-146,056 KY-146,056 KY-2050,056 KY-2050
5,JEFFERSON,38.2542495053,-85.6119001314,056 KY-146,056 KY-146,056 WASHBURN AVE, 
5,JEFFERSON,38.2676365057,-85.5788691321,056 KY-146,056 KY-146,056 MILL BROOK,056 WHIPPS MILL
5,JEFFERSON,38.2894575055,-85.5123081317,056 KY-146,056 KY-146,056 CHAMBERLAIN LN,056 CHAMBERLAIN LN
5,JEFFERSON,38.2894575055,-85.5123081317,056 KY-146,056 KY-146,056 CHAMBERLAIN,056 CHAMBERLAIN
5,JEFFERSON,38.2709405052,-85.5628061322,056 KY-146,056 KY-146,056 KY-1747,056 KY-1747
5,JEFFERSON,38.2970155057,-85.5060901317,056 KY-146,056 KY-146,056 KY-1447,056 KY-1447
5,JEFFERSON,38.2844995057,-85.5145801317,056 KY-146,056 KY-146,056 I-265 RAMP,056 I-265 RAMP
5,JEFFERSON,38.2699335058,-85.5778501316,056 KY-146,056 KY-146,056 WHIPS MILL RD,056 ASHMOORE LN
5,JEFFERSON,38.1913845057,-85.4756791314,056 KY-148,056 KY-148,056 KY-155, 
5,JEFFERSON,38.1884965052,-85.510540132,056 KY-155,056 KY-155,056 I-265 RAMP,056 I-265 RAMP
5,JEFFERSON,38.2189745053,-85.6068381314,056 KY-155,056 KY-155,056 LOWE RD,056 LOWE RD
5,JEFFERSON,38.2035755056,-85.5768651322,056 KY-155,056 KY-155,056 MERIONETH,056 MERIONETH
5,JEFFERSON,38.2217855053,-85.6544451315,056 KY-155,056 KY-155,056 I-264,056 I-264
5,JEFFERSON,38.2181865051,-85.5974501313,056 KY-155,056 KY-155,056 STONY BROOK RD,056 BLOWING TREE RD
5,JEFFERSON,38.219648505,-85.6221851315,056 KY-155,056 KY-155,056 HIKES POINT PLAZA,056 WENDYS
5,JEFFERSON,38.2194705345,-85.6195302946,056 KY-155,056 KY-155,056 MCMAHAN BLVD,056 MCMAHAN BLVD
5,JEFFERSON,38.2199765054,-85.6279721314,056 KY-155,056 KY-155,056 YORKSHIRE BLVD,056 MCMAHAN PLAZA
5,JEFFERSON,38.2115675057,-85.5868091316,056 KY-155,056 KY-155,056 SIX MILE LANE, 
5,JEFFERSON,38.205333505,-85.5797851312,056 KY-155,056 KY-155,056 PATTI LANE,056 SHOPPING CENTER
5,JEFFERSON,38.2210995054,-85.6462521321,056 KY-155,056 I-264 RAMP, , 
5,JEFFERSON,38.2201505051,-85.6305021318,056 KY-155,056 KY-155,056 KY-1932,056 KY-1932
5,JEFFERSON,38.1942755051,-85.5654561322,056 KY-155,056 KY-155,056 KY-1819,056 KY-1819
5,JEFFERSON,38.1906145056,-85.5617031314,056 KY-155,056 KY-155,056 KY-1819,056 KY-1819
5,JEFFERSON,38.1986675057,-85.570705132,056 KY-155,056 KY-155,056 COLLEGE DR,056 COLLEGE DR
5,JEFFERSON,38.2221705055,-85.6583121323,056 KY-155,056 KY-155,056 KY-2048,056 BETTY
5,JEFFERSON,38.1890335058,-85.5077831317,056 KY-155,056 KY-155,056 I-265 RAMP,056 I-265 RAMP
5,JEFFERSON,38.1882829749,-85.5519600115,056 KY-155,056 KY-155,056 CHENOWETH,056 CHENOWETH
5,JEFFERSON,38.1870489194,-85.5238348583,056 KY-155,056 KY-155,056 TUCKER STATION RD,056 SWEENEY LN
5,JEFFERSON,38.1873989302,-85.5481948835,056 KY-155,056 KY-15,056 KY-913,
5,JEFFERSON,38.185337626,-85.5407568893,056 KY-155,056 KY-155,056 OLD HEADY RD,
5,JEFFERSON,38.1562245057,-85.6597941319,056 KY-1631,056 KY-1631,056 KY-2052,056 KY-2052
5,JEFFERSON,38.1576865056,-85.7257291323,056 KY-1631,056 KY-1631,056 FERN GRADE RD,056 FORD PLANT
5,JEFFERSON,38.1575705055,-85.7168891317,056 KY-1631,056 KY-1631,056 I-65 RAMP, 
5,JEFFERSON,38.1579795056,-85.7220561316,056 KY-1631,056 KY-1631,056 I-65 RAMP, 
5,JEFFERSON,38.1578565052,-85.6885421318,056 KY-1631,056 KY-1631,056 JEANINE DR,056 JEANINE DR
5,JEFFERSON,38.1574095057,-85.679734132,056 KY-1631,056 KY-1631,056 GEIL LN,056 HANSES BLVD
5,JEFFERSON,38.156938505,-85.6714771314,056 KY-1631,056 KY-1631,056 JEFFERSON BLVD,056 JEFFERSON BLVD
5,JEFFERSON,38.1576865056,-85.7257291323,056 KY-1631,056 KY-1631,056 FERN GRADE RD,056 FORD PLANT
5,JEFFERSON,38.1573035057,-85.7144251322,056 KY-1631,056 KY-1631,056 SIGNATURE DR,056 HOLIDAY BLVD
5,JEFFERSON,38.1570005056,-85.7080581314,056 KY-1631,056 KY-1631,056 INDUSTRIAL BLVD,056 INDUSTRIAL BLVD
5,JEFFERSON,38.2015335056,-85.687642132,056 KY-1703,056 KY-1703,056 I-264,056 NEWBURGH RD
5,JEFFERSON,38.1938045051,-85.6773831319,056 KY-1703,056 KY-1703,056 LEGHORN DR,056 LEGHORN DR
5,JEFFERSON,38.2000905058,-85.6849121318,056 KY-1703,056 KY-1703,056 GOLDSMITH,056 GOLDSMITH
5,JEFFERSON,38.1846165055,-85.6653341316,056 KY-1703,056 KY-1703,056 INDIAN TRAIL,056 INDIAN TRAIL
5,JEFFERSON,38.1787745049,-85.6593771318,056 KY-1703,056 KY-2052,056 KY-2052,056 BEUCHEL BANK RD
5,JEFFERSON,38.1989235051,-85.6834841317,056 KY-1703,056 KY-1703,056 MEADOW CREEK,056 GARDINER LN
5,JEFFERSON,38.2031575055,-85.6909621315,056 KY-1703,056 KY-1703,056 I-264 RAMP,056 GARDINER LN
5,JEFFERSON,38.2008675053,-85.6860151313,056 KY-1703,056 KY-1703,056 BISHOP,056 BISHOP
5,JEFFERSON,38.1953545055,-85.6791511315,056 KY-1703,056 KY-1703,056 BASHFORD MANOR,056 BASHFORD MANOR
5,JEFFERSON,38.2170892946,-85.7079456082,056 KY-1703,056 KY-1703,056 BELLARMINE BLVD,056 BELLARMINE BLVD
5,JEFFERSON,38.1648025057,-85.8655431322,056 KY-1727,056 KY-1727,056 LOWER HUNTERS TRACE,056 LOWER HUNTERS TRACE
5,JEFFERSON,38.1447195051,-85.8718671317,056 KY-1727,056 KY-1727,056 GREENWOOD RD,056 GREENWOOD RD
5,JEFFERSON,38.17813563,-85.8618751708,056 KY-1727,056 KY-1727,056 KY-1934,056 KY-1934
5,JEFFERSON,38.2655375051,-85.5642811316,056 KY-1747,056 KY-1747,056 DORSEY LN,056 DORSEY LN
5,JEFFERSON,38.239743505,-85.5769801318,056 KY-1747,056 KY-1747,056 WILLIAMSBURG PLAZA,056 WILLIAMSBURG PLAZA
5,JEFFERSON,38.2339415051,-85.5770111321,056 KY-1747,056 KY-1747,056 TIMBERWOOD, 
5,JEFFERSON,38.212016505,-85.5956271323,056 KY-1747,056 KY-1747,056 GREENWAY,056 STEAK & SHAKE
5,JEFFERSON,38.2131975051,-85.5938181316,056 KY-1747,056 KY-1747,056 TARGET,056 KROGER
5,JEFFERSON,38.1879225057,-85.6052881313,056 KY-1747,056 KY-1747,056 HURSTBOURNE CROSSING LN,056 MEIHER STORE
5,JEFFERSON,38.1958795054,-85.6037311322,056 KY-1747,056 KY-1747,056 AMBROSSE LANE,056 AMBROSSE LANE
5,JEFFERSON,38.2189756469,-85.5841993546,056 KY-1747,056 KY-1747,056 BUNSEN WAY,056 BUNSEN WAY
5,JEFFERSON,38.2287855051,-85.5774461318,056 KY-1747,056 KY-1747,056 LINN STATION RD,056 TIMBERWOOD CIR
5,JEFFERSON,38.2287855051,-85.5774461318,056 KY-1747,056 KY-1747,056 LINN STATION RD,056TIMBERWOOD CIR
5,JEFFERSON,38.2629525059,-85.574579132,056 KY-1747,056 KY-1747,056 ORMSBY STATION,056 FOREST GREEN
5,JEFFERSON,38.2514355054,-85.5791781313,056 KY-1747,056 KY-1747,056 BRISTOL,056 FORUM OFFICE PARK
5,JEFFERSON,38.222233505,-85.5792761318,056 KY-1747,056 KY-1747,056 I-64 RAMP,056 I-64 RAMP
5,JEFFERSON,38.2231875055,-85.5788851313,056 KY-1747,056 KY-1747,056 I-64 EXIT RAMP, 
5,JEFFERSON,38.2202735058,-85.5815321314,056 KY-1747,056 KY-1747,056 KY-6159,056 I-64 EXIT RAMP
5,JEFFERSON,38.2175995058,-85.5870001322,056 KY-1747,056 KY-1747,056 OLD KY-1747,056 OLD KY-1747
5,JEFFERSON,38.3038425055,-85.5760321314,056 KY-1747,056 KY-1747,056 SPRING BROOK,056 SPRING HURST
5,JEFFERSON,38.2109015055,-85.5975851318,056 KY-1747,056 KY-1747,056 STONY BROOK DR,056 STONY BROOK DR
5,JEFFERSON,38.1711305053,-85.6044261315,056 KY-1747,056 KY-1747,056 STONY BROOK DR,056 STONY BROOK DR
5,JEFFERSON,38.2155105055,-85.5910731314,056 KY-1747,056 KY-1747,056 KY-155,056 KY-155
5,JEFFERSON,38.2246295054,-85.5783371321,056 KY-1747,056 KY-1747,056 I-64 RAMP, 
5,JEFFERSON,38.1834905054,-85.6066831319,056 KY-1747,056 KY-1747,056 WATTERSON TRL,056 WATTERSON TRL
5,JEFFERSON,38.198569505,-85.6030751321,056 KY-1747,056 KY-1747,056 SIX MILE LN,056 SIX MILE LN
5,JEFFERSON,38.2646345055,-85.5680331311,056 KY-1747,056 KY-1747,056 ORMSBY STATION RD,056 ORMSBY STATION RD
5,JEFFERSON,38.2421095056,-85.5769481316,056 KY-1747,056 KY-1747,056 WRITTINGTON,056 WRITTINGTON
5,JEFFERSON,38.2268365054,-85.577690132,056 KY-1747,056 KY-1747,056 CARITAS, 
5,JEFFERSON,38.1628488806,-85.6129818892,056 KY-1747,056 KY-1747,056 SOUTH WATTERSON TRAIL, 
5,JEFFERSON,38.2586918886,-85.5787676319,056 KY-1747,056 KY-1747,056 TAMARISK PKWY, 
5,JEFFERSON,38.2545734524,-85.5802426854,056 KY-1747,056 KY-1747,056 SHELBY CAMPUS ENTRANCE,
5,JEFFERSON,38.1884285051,-85.5653211315,056 KY-1819,056 KY-1819,056 RUCKRIEGEL,056 RUCKRIEGEL
5,JEFFERSON,38.2028295057,-85.5598251321,056 KY-1819,056 KY-1819,056 ELECTRON DR,056 HB MOLDING TRUCK ENTRANCE
5,JEFFERSON,38.1902005052,-85.5689551312,056 KY-1819,056 KY-1819,056 BILLTOWN RD,056 RUCKREIGEL PKY
5,JEFFERSON,38.2212555057,-85.5537551322,056 KY-1819,056 KY-1819,056 BLUEGRASS PKWY,056 BLUEGRASS PKWY
5,JEFFERSON,38.2081625051,-85.5591591315,056 KY-1819,056 KY-1819,056 PLANTSIDE DR,056 PLANTSIDE DR
5,JEFFERSON,38.1828555058,-85.5711151315,056 KY-1819,056 KY-1819,056 MICHAELE LN, 
5,JEFFERSON,38.1993095055,-85.5595461317,056 KY-1819,056 KY-1819,056 WATTERSON TRL, 
5,JEFFERSON,38.1732076161,-85.5729595897,056 KY-1819,056 KY-1819,056 FAIRGROUND RD,
5,JEFFERSON,38.1442185054,-85.7749121322,056 KY-1865,056 KY-1865,056 AUBURN SHOPPING CNTR,056 KROGERS
5,JEFFERSON,38.1176178624,-85.7753682937,056 KY-1865,056 KY-1865,056 OLD NEW CUT RD,056 OLD NEW CUT RD
5,JEFFERSON,38.1495385057,-85.8240841316,056 KY-1931,056 KY-1931,056 ARNOLDTOWN, 
5,JEFFERSON,38.1518115051,-85.819398132,056 KY-1931,056 KY-1931,056 BLANTON LN,
5,JEFFERSON,38.2096185053,-85.7870791323,056 KY-1931,056 KY-1931,056 ARCADE AVE,056 ARCADE AVE
5,JEFFERSON,38.144027505,-85.8519911319,056 KY-1931,056 KY-1931,056 SKY BLUE AVE,056 SKY BLUE AVE
5,JEFFERSON,38.2128665057,-85.784807132,056 KY-1931,056 KY-1931,056 WATHEN LANE, 
5,JEFFERSON,38.1467945051,-85.8864711316,056 KY-1931,056 KY-1931,056 KY-1934,056 KY-1934
5,JEFFERSON,38.2148183719,-85.7829218309,056 KY-1931,056 KY-1931,056 CENTRAL AVE,
5,JEFFERSON,38.2025715052,-85.6223971318,056 KY-1932,056 KY-1932,056 MANNERDALE,056 MANNERDALE
5,JEFFERSON,38.2086805058,-85.6265621321,056 KY-1932,056 KY-1932,056 SUDBURY LN,056 SUDBURY LN
5,JEFFERSON,38.2301015052,-85.6370011315,056 KY-1932,056 KY-1932,056 I-264 RAMP, 
5,JEFFERSON,38.2319905054,-85.638457132,056 KY-1932,056 KY-1932,056 DUTCHMANS PKY,056 DUTCHMANS PKY
5,JEFFERSON,38.1898745055,-85.6258131312,056 KY-1932,056 KY-1932,056 MEADOW RIDGE DR,056 REDDING RD
5,JEFFERSON,38.2349215058,-85.6408121323,056 KY-1932,056 KY-1932,056 DUPONT CIRCLE,056 DUPONT CIRCLE
5,JEFFERSON,38.2486495053,-85.6519501321,056 KY-1932,056 KY-1932,056 GRANDVIEW AVE,056 GRANDVIEW AVE
5,JEFFERSON,38.2434705057,-85.6477201315,056 KY-1932,056 KY-1932,056 WINCHESTER RD,056 WINCHESTER RD
5,JEFFERSON,38.2374815055,-85.6428211316,056 KY-1932,056 KY-1932,056 KRESGE WAY,056 KRESGE WAY
5,JEFFERSON,38.2319905054,-85.638457132,056 KY-1932,056 KY-1932,056 DUTCHMANS PKY,056 DUTCHMANS PKY
5,JEFFERSON,38.2319905054,-85.638457132,056 KY-1932,056 KY-1932,056 DUTCHMANS PKY,056 DUTCHMANS PKY
5,JEFFERSON,38.1887445051,-85.6259011315,056 KY-1932,056 KY-1932,056 WATERSON ELEM, 
5,JEFFERSON,38.1976025056,-85.6251001322,056 KY-1932,056 KY-1932,056 SIX MILE LN,056 SIX MILE LN
5,JEFFERSON,38.2241985056,-85.6340861322,056 KY-1932,056 KY-1932,056 DEEBET,056 HILLBROOK
5,JEFFERSON,38.2059995057,-85.8285831319,056 KY-1934,056 KY-1934, , 
5,JEFFERSON,38.207283505,-85.8268711322,056 KY-1934,056 KY-1934,056 I-264  RAMP, 
5,JEFFERSON,38.2083525053,-85.8254871322,056 KY-1934,056 KY-1934,056 RALPH AVE,056 RALPH AVE
5,JEFFERSON,38.2026155052,-85.8330311315,056 KY-1934,056 KY-1934,056 FARNSLEY, 
5,JEFFERSON,38.1611795055,-85.8816801314,056 KY-1934,056 KY-1934,056 RIVERPORT DR,056 RIVERPORT DR
5,JEFFERSON,38.1254535049,-85.8929961317,056 KY-1934,056 KY-1934,056 TRADEPORT DR,056 TRADEPORT DR
5,JEFFERSON,38.2218715057,-85.8117021319,056 KY-1934,056 KY-1934,056 HUDSON AVE,056 HUDSON AVE
5,JEFFERSON,38.1838365053,-85.8552851315,056 KY-1934,056 KY-1934,056 KY-2051,056 KY-2051
5,JEFFERSON,38.2011275055,-85.8349981316,056 KY-1934,056 KY-1934,056 KRAMERS LN,056 KRAMERS LN
5,JEFFERSON,38.1993135057,-85.8373821323,056 KY-1934,056 KY-1934,056 KY-2049,056 KY-2049
5,JEFFERSON,38.195373505,-85.8425731323,056 KY-1934,056 KY-1934,056 KY-2049,056 SHANKS
5,JEFFERSON,38.1798915052,-85.8593671318,056 KY-1934,056 KY-1934,056 BRIDWELL DR,056 BRIDWELL DR
5,JEFFERSON,38.1164425055,-85.8949201315,056 KY-1934,056 KY-1934,056 JOHNSONTOWN RD,056 JOHNSONTOWN RD
5,JEFFERSON,38.1701785055,-85.8760131325,056 KY-1934,056 KY-1934,056 LOWER HUNTERS TRACE,056 LOWER HUNTERS TRACE
5,JEFFERSON,38.2038545058,-85.8313761314,056 KY-1934,056 KY-1934,056 FARNSLEY RD,056 FARNSLEY RD
5,JEFFERSON,38.2210845053,-85.8124511318,056 KY-1934,056 KY-1934,056 KY-2056,056 KY-2056
5,JEFFERSON,38.1744944588,-85.8714640612,056 KY-1934,056 KY-1934,056 WALMART ENTRANCE, 
5,JEFFERSON,38.1944795056,-85.8137081316,056 KY-2049,056 KY-2049,056 JANELL,056 JANELL
5,JEFFERSON,38.1945055057,-85.8143291321,056 KY-2049,056 KY-2049,056 BUTLER HIGH, 
5,JEFFERSON,38.2782225057,-85.6231561312,056 KY-2050,056 KY-2050,056 WILDER SCHOOL, 
5,JEFFERSON,38.2620265054,-85.6068851316,056 KY-2050,056 KY-2050,056 LAGRANGE RD,056 LAGRANGE RD
5,JEFFERSON,38.216186505,-85.8128921314,056 KY-2051,056 KY-2051,056 MILLER LN,056 MILLER LN
5,JEFFERSON,38.176009505,-85.834941132,056 KY-2051,056 KY-2051,056 GRASTON AVE, 
5,JEFFERSON,38.1968865057,-85.6632571319,056 KY-2052,056 KY-2052,056 HIKES,056 LONG HORN
5,JEFFERSON,38.1953375058,-85.6612821322,056 KY-2052,056 KY-2052,056 OLD SHEPHARD,056 OLD SHEPHARD
5,JEFFERSON,38.1503835054,-85.6599001323,056 KY-2052,056 KY-2052,056 MILE OF SUNSHINE,056 MILE OF SUNSHINE
5,JEFFERSON,38.1643925056,-85.6598531319,056 KY-2052,056 KY-2052,056 RANGELAND, 
5,JEFFERSON,38.148607505,-85.6599141317,056 KY-2052,056 KY-2052,056 WHISPERING HILLS, 
5,JEFFERSON,38.3004345055,-85.592677132,056 KY-22,056 KY-22,056 GOOSE CREEK RD, 
5,JEFFERSON,38.3069495058,-85.5753821318,056 KY-22,056 KY-22,056 SUMMIT,056 SUMMIT
5,JEFFERSON,38.3051475051,-85.5775561319,056 KY-22,056 KY-22,056 KY-1747,056 KY-1747
5,JEFFERSON,38.2839085054,-85.627960132,056 KY-22,056 KY-22,056 KY 2050,056 LIME KILN LN
5,JEFFERSON,38.2954185058,-85.6021221322,056 KY-22,056 KY-22,056 BARBOUR LN, 
5,JEFFERSON,38.3156105057,-85.5615171319,056 KY-22,056 KY-22,056 KY-1694,056 KY-1694
5,JEFFERSON,38.2876355052,-85.6212901322,056 KY-22,056 KY-22,056 HAYWARD,056 BALLARD HIGH
5,JEFFERSON,38.3089449784,-85.5727781143,056 KY-22,056 KY-22,056 KY-841,
5,JEFFERSON,38.3125635051,-85.5673641317,056 KY-22,056 KY-22,056 CHAMBERLAIN,056 CHAMBERLAIN
5,JEFFERSON,38.1950255056,-85.6525971318,056 KY-2251,056 KY-2251,056 SIX MILE LN, 
5,JEFFERSON,38.1990375057,-85.6599951319,056 KY-2251,056 KY-2251,056 HIKES LN,056 HIKES LN
5,JEFFERSON,38.2453435054,-85.5396711319,056 KY-2840,056 KY-2840,056 MADISON AVE,056 MADISON AVE
5,JEFFERSON,38.1228435057,-85.6431481312,056 KY-2845,056 KY-2845,056 SMYRNA RD,056 SMYRNA RD
5,JEFFERSON,38.2710675056,-85.7899661321,056 KY-3064,056 KY-3064,056 26TH ST, 
5,JEFFERSON,38.2679865058,-85.5062981315,056 KY-3084,056 KY-3084,056 NELSON MILLER PKWY, 
5,JEFFERSON,38.2741918023,-85.4904777175,056 KY-3084,056 KY-3084,056 BUSH FARM ROAD, 
5,JEFFERSON,38.2007815052,-85.8022451323,056 KY-31W,056 KY-31W,056 FARNSLEY RD, 
5,JEFFERSON,38.1687565049,-85.7065771317,056 KY-61,056 KY-61,056 INDIAN TRAIL, 
5,JEFFERSON,38.1664485049,-85.7041271322,056 KY-61,056 KY-61,056 VINEWOOD RD,056 INDIAN TRAIL SHOPPING CENTER
5,JEFFERSON,38.1649475056,-85.7025521322,056 KY-61,056 KY-61,056 LOUISVILLE OB/GYN,056 BIG LOTS
5,JEFFERSON,38.1687565049,-85.7065771317,056 KY-61,056 KY-61,056 INDIAN TRAIL,056 INDIAN TRAIL SHOPPING CENTER
5,JEFFERSON,38.1487965049,-85.6924831317,056 KY-61,056 KY-61,056 OAKLAWN,056 OAKLAWN
5,JEFFERSON,38.1568425052,-85.6969611315,056 KY-61,056 KY-61,056 KY-1631,056 KY-1631
5,JEFFERSON,38.1568425052,-85.6969611315,056 KY-61,056 KY-61,056 KY-1631,056 KY-1631
5,JEFFERSON,38.1384385049,-85.6867391316,056 KY-61,056 KY-61,056 KY-1065,056 KY-1065
5,JEFFERSON,38.1384385049,-85.6867391316,056 KY-61,056 KY-61,056 KY-1065,056 KY-1065
5,JEFFERSON,38.1337665054,-85.6841661314,056 KY-61,056 KY-61,056 KY-1450, 
5,JEFFERSON,38.1243575053,-85.6792211321,056 KY-61,056 KY-61,056 COOPER CREEK VILLAGE,056 MILES LANE
5,JEFFERSON,38.1086855049,-85.6745171317,056 KY-61,056 KY-61,056 I-265 RAMP, 
5,JEFFERSON,38.1447665052,-85.6902171316,056 KY-61,056 KY-61,056 MCCAULEY RD,056 MINOR RD
5,JEFFERSON,38.1139345056,-85.676046132,056 KY-61,056 KY-61,056 BOERSTE DR,056 GLENROSE RD
5,JEFFERSON,38.1180595055,-85.6772481316,056 KY-61,056 KY-61,056 KY-2845,056 SOUTH PARK
5,JEFFERSON,38.1118385053,-85.6754311319,056 KY-61,056 KY-61,056 I-265 RAMP, 
5,JEFFERSON,38.103504505,-85.6725921317,056 KY-61,056 KY-61,056 COOPER CHAPEL RD,056 COMMERCE CROSSING
5,JEFFERSON,38.0963495056,-85.6701921314,056 KY-61,056 KY-61,056 KY-6304,056 KY-6306
5,JEFFERSON,38.0927995057,-85.6691671316,056 KY-61,056 KY-61,056 KY-2053,056 MUD LN
5,JEFFERSON,38.0874975053,-85.6676801314,056 KY-61,056 KY-61,056 MUDD LANE,056 ANTLE DR
5,JEFFERSON,38.1568425052,-85.6969611315,056 KY-61,056 KY-61,056 KY-1631,056 KY-1631
5,JEFFERSON,38.1279065803,-85.6809394715,056 KY-61,056 KY-61,056 BITTERSWEET CENTER,056 SOUTHERN HIGH
5,JEFFERSON,38.1384385049,-85.6867391316,056 KY-61,056 KY-61,056 KY-1065,056 KY-1065
5,JEFFERSON,38.1167999975,-85.7479140109,056 KY-841,056 KY-1020,056 KY-1020, 
5,JEFFERSON,38.1192628131,-85.7482420923,056 KY-841,056 KY-841,056 KY-1020,056 KY-1020
5,JEFFERSON,38.1182415053,-85.7761661321,056 KY-841,056 KY-841,056 KY-1865,056 KY-1865
5,JEFFERSON,38.1216685054,-85.7769841324,056 KY-841,056 KY-841,056 KY-1865,056 KY-1865
5,JEFFERSON,38.3223245444,-85.6170870023,056 KY-841,056 KY-841,056 TEMPORARY ENTRANCE, 
5,JEFFERSON,38.1385625054,-85.6156611321,056 KY-864,056 KY-864,056 KY-1065,056 WATERSON TRAIL
5,JEFFERSON,38.1600305053,-85.6599711315,056 KY-864,056 KY-864,056 KY-2052,056 KY-2052
5,JEFFERSON,38.1992835054,-85.708000132,056 KY-864,056 KY-864,056 TAYLOR,056 TAYLOR
5,JEFFERSON,38.1926605053,-85.7060611317,056 KY-864,056 KY-864,056 KY-3069,056 GARDNER LANE
5,JEFFERSON,38.1847095051,-85.6998691324,056 KY-864,056 KY-864,056 TILE FACTORY LANE,056 BISHOP LANE
5,JEFFERSON,38.1827195051,-85.6983011314,056 KY-864,056 KY-864,056 GILMORE LANE,056 GILMORE LANE
5,JEFFERSON,38.1653255057,-85.6803071321,056 KY-864,056 KY-864,056 NAOMI DR, 
