MUTCD_CD,SIGNDESCRI,CARDINAL_D,ASSEMBLY_I,MILEPOINT,ROUTE_ID,XCOORD,YCOORD
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242039,5.412000000000000,006-KY-0211  -000,-83.624203,38.102800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242141,6.939000000000000,006-KY-0211  -000,-83.615600,38.121200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241703,6.954000000000000,006-KY-0211  -000,-83.627274,38.127500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241915,9.317000000000000,006-KY-0211  -000,-83.623077,38.159100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241840,0.010000000000000,006-KY-0801  -000,-83.548851,38.141100
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,241834,0.021000000000000,006-KY-0801  -000,-83.549181,38.140900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240642,5.013000000000000,006-KY-0965  -000,-83.760340,38.074400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240692,7.983000000000000,006-KY-0965  -000,-83.739568,38.110900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241736,10.561000000000000,006-KY-0965  -000,-83.697223,38.132300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241667,10.561999999999999,006-KY-0965  -000,-83.697235,38.132200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240837,4.040000000000000,006-KY-1106  -000,-83.859210,38.231900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240812,5.009000000000000,006-KY-1106  -000,-83.869377,38.243100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240536,1.677000000000000,006-KY-1198  -000,-83.940849,38.196200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240579,1.911000000000000,006-KY-1198  -000,-83.928998,38.201500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,240703,1.913000000000000,006-KY-1198  -000,-83.928735,38.201500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240600,9.815000000000000,006-KY-1198  -000,-83.824919,38.150200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241332,9.824000000000000,006-KY-1198  -000,-83.824880,38.150100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241900,0.012000000000000,006-KY-1269  -000,-83.725332,38.140800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,240785,0.055000000000000,006-KY-1325  -000,-83.824740,38.190800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,240850,0.493000000000000,006-KY-1325  -000,-83.822761,38.197000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240885,7.518000000000000,006-KY-1325  -000,-83.806594,38.279400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,240753,0.003000000000000,006-KY-1602  -000,-83.791370,38.263400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241153,0.055000000000000,006-KY-1602  -000,-83.790393,38.263700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,240903,7.051000000000000,006-KY-1602  -000,-83.704896,38.226400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,240913,0.009000000000000,006-KY-1944  -000,-83.789361,38.171700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241141,6.404000000000000,006-KY-1944  -000,-83.713518,38.216200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241250,0.006000000000000,006-KY-2500  -000,-83.764345,38.145900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241251,0.116000000000000,006-KY-2500  -000,-83.762210,38.146200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241883,0.473000000000000,006-KY-6219  -000,-83.626863,38.155000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241991,19.020000000000000,006-US-0060  -000,-83.569722,38.135900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241832,20.033999999999999,006-US-0060  -000,-83.549299,38.141400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242000,20.035000000000000,006-US-0060  -000,-83.549484,38.141000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,241835,20.039999999999999,006-US-0060  -000,-83.549041,38.140900
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,241845,20.039999999999999,006-US-0060  -000,-83.549402,38.141200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,241843,20.077999999999999,006-US-0060  -000,-83.548746,38.141200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387605,0.145000000000000,007-KY-0072  -000,-83.525009,36.793600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387022,13.692000000000000,007-KY-0074  -000,-83.754937,36.610200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386618,14.474000000000000,007-KY-0074  -000,-83.742359,36.605100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387286,3.582000000000000,007-KY-0092  -000,-83.820970,36.712500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386353,2.725000000000000,007-KY-0186  -000,-83.745327,36.602500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386372,2.843000000000000,007-KY-0186  -000,-83.745519,36.604300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386001,0.006000000000000,007-KY-0188  -000,-83.686681,36.669100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,385987,3.594000000000000,007-KY-0188  -000,-83.664092,36.662200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387355,7.399000000000000,007-KY-0190  -000,-83.888889,36.660100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387315,9.569000000000001,007-KY-0190  -000,-83.857674,36.674100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386307,8.711000000000000,007-KY-0217  -000,-83.550599,36.704900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387813,0.009000000000000,007-KY-0221  -000,-83.670058,36.772800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387064,0.032000000000000,007-KY-0441  -000,-83.766029,36.615100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386350,3.837000000000000,007-KY-0441  -000,-83.715921,36.629800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387033,4.172000000000000,007-KY-0441  -000,-83.715930,36.623800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387157,4.215000000000000,007-KY-0441  -000,-83.716296,36.623600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387092,4.222000000000000,007-KY-0441  -000,-83.716251,36.623700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387856,0.014000000000000,007-KY-0535  -000,-83.885951,36.593800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386588,0.014000000000000,007-KY-0987  -000,-83.672396,36.736100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386451,3.998000000000000,007-KY-0987  -000,-83.614619,36.749500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386576,4.593000000000000,007-KY-0987  -000,-83.609045,36.748400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387366,6.008000000000000,007-KY-0987  -000,-83.597859,36.763300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,385974,1.212000000000000,007-KY-0988  -000,-83.656060,36.649300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386015,1.695000000000000,007-KY-0988  -000,-83.659230,36.655700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386088,0.026000000000000,007-KY-1344  -000,-83.589282,36.665700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386063,5.537000000000000,007-KY-1344  -000,-83.625098,36.721900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386110,5.627000000000000,007-KY-1344  -000,-83.625680,36.722900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387309,0.012000000000000,007-KY-1491  -000,-83.716557,36.723600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387303,1.783000000000000,007-KY-1491  -000,-83.736899,36.732400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387301,2.316000000000000,007-KY-1491  -000,-83.742673,36.728900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386061,0.008000000000000,007-KY-1534  -000,-83.685729,36.695900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387326,0.008000000000000,007-KY-1595  -000,-83.941036,36.628800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386615,0.012000000000000,007-KY-1599  -000,-83.745860,36.606500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386612,0.800000000000000,007-KY-1599  -000,-83.739165,36.614600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387656,0.008000000000000,007-KY-1630  -000,-83.602158,36.785600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387653,0.007000000000000,007-KY-2011  -000,-83.536531,36.830700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386924,8.994999999999999,007-KY-2011  -000,-83.535146,36.937200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387576,1.944000000000000,007-KY-2012  -000,-83.579339,36.780200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386411,0.010000000000000,007-KY-2014  -000,-83.745748,36.790200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386404,0.561000000000000,007-KY-2014  -000,-83.739422,36.790700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387279,0.793000000000000,007-KY-2077  -000,-83.769441,36.782000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386608,0.747000000000000,007-KY-2079  -000,-83.729706,36.603700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386596,1.096000000000000,007-KY-2079  -000,-83.723264,36.604000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387135,1.536000000000000,007-KY-2079  -000,-83.715635,36.604800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387111,1.605000000000000,007-KY-2079  -000,-83.715599,36.605700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387113,1.693000000000000,007-KY-2079  -000,-83.714187,36.605900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387133,1.740000000000000,007-KY-2079  -000,-83.713294,36.606000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387130,1.778000000000000,007-KY-2079  -000,-83.712618,36.606100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387122,2.935000000000000,007-KY-2079  -000,-83.712274,36.622000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387612,0.803000000000000,007-KY-2133  -000,-83.645377,36.812000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387609,0.007000000000000,007-KY-2394  -000,-83.690561,36.765600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386591,0.608000000000000,007-KY-2395  -000,-83.723079,36.602200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386595,0.673000000000000,007-KY-2395  -000,-83.723141,36.603000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386590,0.677000000000000,007-KY-2395  -000,-83.723249,36.603200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387018,0.487000000000000,007-KY-2396  -000,-83.752838,36.617200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387285,0.011000000000000,007-KY-2398  -000,-83.781211,36.753400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386601,0.306000000000000,007-KY-2401  -000,-83.730036,36.608000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386606,0.307000000000000,007-KY-2401  -000,-83.730259,36.608200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386603,1.019000000000000,007-KY-2401  -000,-83.736915,36.613100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387149,0.006000000000000,007-KY-2402  -000,-83.722069,36.606700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386388,0.345000000000000,007-KY-3085  -000,-83.750815,36.792600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386378,0.525000000000000,007-KY-3085  -000,-83.752438,36.790200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386384,0.562000000000000,007-KY-3085  -000,-83.755667,36.789300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,385908,0.509000000000000,007-KY-3151  -000,-83.693388,36.700900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387360,1.404000000000000,007-KY-3482  -000,-83.583242,36.778700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387327,0.788000000000000,007-KY-3483  -000,-83.937167,36.636600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,387340,0.015000000000000,007-KY-3484  -000,-83.922559,36.643700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387335,3.560000000000000,007-KY-3484  -000,-83.875029,36.648100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386336,3.701000000000000,007-KY-3486  -000,-83.688119,36.668500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,386620,0.181000000000000,007-KY-3502  -000,-83.742236,36.602800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,385744,16.056999999999999,007-US-0025E -000,-83.734392,36.774300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,385889,10.698000000000000,007-US-0025E -010,-83.690230,36.725200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,386814,11.596000000000000,007-US-0025E -010,-83.696393,36.737200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,385786,12.066000000000001,007-US-0025E -010,-83.693689,36.743700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,387274,17.565000000000001,007-US-0025E -010,-83.749686,36.790500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,385725,18.160000000000000,007-US-0025E -010,-83.754842,36.797700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,354609,8.453700000000000,008-KY-0008  -000,-84.641287,39.076000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,354631,8.474000000000000,008-KY-0008  -000,-84.640983,39.075800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,354835,2.493700000000000,008-KY-0016  -000,-84.609324,38.884600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,355289,10.427000000000000,008-KY-0018  -000,-84.724512,39.027700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,356091,10.450600000000000,008-KY-0018  -000,-84.724073,39.027800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,356657,0.012900000000000,008-KY-1292  -000,-84.698576,38.878700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,356637,3.526900000000000,008-KY-1292  -000,-84.635881,38.874100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,355723,0.049000000000000,008-KY-1925  -000,-84.775308,38.858100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,355703,2.480900000000000,008-KY-1925  -000,-84.750231,38.888900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,355592,6.170500000000000,008-KY-1925  -000,-84.722790,38.928700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,355646,6.195400000000000,008-KY-1925  -000,-84.722947,38.929000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,355734,0.047800000000000,008-KY-2368  -000,-84.617284,38.859600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,355817,0.056300000000000,008-KY-2368  -000,-84.617401,38.859800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,355742,0.327800000000000,008-KY-2368  -000,-84.617939,38.863900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,355786,0.345400000000000,008-KY-2368  -000,-84.618069,38.864200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243386,7.797000000000000,010-KY-0003  -000,-82.697082,38.356900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243423,14.201000000000001,010-KY-0003  -000,-82.606603,38.378300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242381,6.848000000000000,010-KY-0005  -000,-82.709960,38.446700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242466,6.854000000000000,010-KY-0005  -000,-82.709631,38.446800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243904,7.568000000000000,010-KY-0005  -000,-82.706568,38.456300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243656,9.090000000000000,010-KY-0005  -000,-82.704234,38.475800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,243651,9.092000000000001,010-KY-0005  -000,-82.704192,38.475800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244292,0.023000000000000,010-KY-0168  -000,-82.601788,38.421200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243984,3.866000000000000,010-KY-0168  -000,-82.637411,38.448600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244320,4.159000000000000,010-KY-0168  -000,-82.635640,38.452400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244271,4.351000000000000,010-KY-0168  -000,-82.639437,38.453300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244324,4.361000000000000,010-KY-0168  -000,-82.639118,38.453200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244334,4.903000000000000,010-KY-0168  -000,-82.647508,38.457100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244336,4.968000000000000,010-KY-0168  -000,-82.648529,38.457700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244188,6.379000000000000,010-KY-0168  -000,-82.662278,38.473200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244238,6.379000000000000,010-KY-0168  -000,-82.662368,38.473300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,244232,6.549000000000000,010-KY-0168  -000,-82.663888,38.475200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244231,6.554000000000000,010-KY-0168  -000,-82.664218,38.475500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244191,6.559000000000000,010-KY-0168  -000,-82.664090,38.475500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244205,7.450000000000000,010-KY-0168  -000,-82.673457,38.485300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242351,0.013000000000000,010-KY-0503  -000,-82.755918,38.432100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,242789,3.226000000000000,010-KY-0538  -000,-82.654664,38.399500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243059,3.227000000000000,010-KY-0538  -000,-82.654858,38.399500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243060,3.228000000000000,010-KY-0538  -000,-82.654681,38.399300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242935,3.228000000000000,010-KY-0538  -000,-82.654658,38.399500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243167,3.230000000000000,010-KY-0538  -000,-82.654639,38.399300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243098,6.661000000000000,010-KY-0538  -000,-82.607898,38.386900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242632,1.345000000000000,010-KY-0716  -000,-82.709155,38.443700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242633,1.550000000000000,010-KY-0716  -000,-82.709593,38.446700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242641,0.034000000000000,010-KY-0716  -020,-82.701012,38.435800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244784,0.006000000000000,010-KY-0752  -000,-82.672128,38.297100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244527,5.913000000000000,010-KY-0752  -000,-82.582050,38.281400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244565,5.955000000000000,010-KY-0752  -000,-82.581290,38.281300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244688,0.010000000000000,010-KY-0757  -000,-82.684573,38.332400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244738,6.195000000000000,010-KY-0757  -000,-82.580758,38.324500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244605,6.214000000000000,010-KY-0757  -000,-82.580272,38.324900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243924,1.234000000000000,010-KY-0766  -000,-82.686838,38.451500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243943,1.540000000000000,010-KY-0766  -000,-82.688216,38.447400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243454,2.672000000000000,010-KY-0773  -000,-82.758821,38.250100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243477,6.364000000000000,010-KY-0773  -000,-82.699832,38.263000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243507,7.564000000000000,010-KY-0854  -000,-82.712953,38.303300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244117,7.583000000000000,010-KY-0854  -000,-82.708458,38.301400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244108,9.425000000000001,010-KY-0854  -000,-82.677538,38.307600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244018,0.008000000000000,010-KY-0966  -000,-82.714788,38.322900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244393,4.643000000000000,010-KY-0966  -000,-82.760398,38.365200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244400,5.112000000000000,010-KY-0966  -000,-82.761250,38.371700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243986,2.799000000000000,010-KY-1012  -000,-82.641268,38.448100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243979,2.807000000000000,010-KY-1012  -000,-82.641268,38.447900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243890,0.561000000000000,010-KY-1134  -000,-82.678348,38.456000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243952,0.566000000000000,010-KY-1134  -000,-82.678518,38.455800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243122,0.110000000000000,010-KY-1174  -000,-82.598798,38.405900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243426,0.030000000000000,010-KY-1654  -000,-82.781445,38.335300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,244701,6.711000000000000,010-KY-1937  -000,-82.699411,38.344800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243498,3.900000000000000,010-KY-1945  -000,-82.735871,38.294900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242849,0.017000000000000,010-KY-2535  -000,-82.599462,38.420200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242852,0.036000000000000,010-KY-2536  -000,-82.598828,38.420400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242869,0.011000000000000,010-KY-2537  -000,-82.598328,38.417300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244598,0.032000000000000,010-KY-2842  -000,-82.591544,38.335900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,244599,0.104000000000000,010-KY-2842  -000,-82.590254,38.336400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,243202,1.037000000000000,010-KY-3291  -000,-82.702822,38.388900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242970,1.042000000000000,010-KY-3291  -000,-82.702611,38.388900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243016,1.120000000000000,010-KY-3291  -000,-82.702638,38.388700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243019,2.097000000000000,010-KY-3291  -000,-82.710698,38.400400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242626,0.013000000000000,010-KY-3292  -000,-82.706952,38.440500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242650,0.007000000000000,010-KY-3293  -000,-82.739103,38.435000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242659,2.352000000000000,010-KY-3293  -000,-82.701548,38.435000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242753,0.747000000000000,010-KY-3294  -000,-82.702848,38.388700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242753,0.747000000000000,010-KY-3294  -000,-82.702848,38.388700
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,242937,3.808000000000000,010-KY-3294  -000,-82.654900,38.399300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242788,3.808000000000000,010-KY-3294  -000,-82.654875,38.399300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,243131,7.801000000000000,010-KY-3294  -000,-82.599138,38.405900
